date,0,1,2,3,4
2018-12-05 14:00:00,0.4,0.2,,0.4,
2018-12-05 15:00:00,0.21428571428571427,0.42857142857142855,,0.14285714285714285,0.21428571428571427
2018-12-05 16:00:00,0.02702702702702703,0.40540540540540543,0.05405405405405406,0.40540540540540543,0.10810810810810811
2018-12-05 17:00:00,0.3076923076923077,0.15384615384615385,,0.3076923076923077,0.23076923076923078
2018-12-05 18:00:00,0.125,0.3125,0.0625,0.28125,0.21875
2018-12-05 19:00:00,0.34782608695652173,0.41304347826086957,0.021739130434782608,0.10869565217391304,0.10869565217391304
2018-12-05 20:00:00,0.22727272727272727,0.5,,0.11363636363636363,0.1590909090909091
2018-12-05 21:00:00,0.1875,0.46875,,0.1875,0.15625
2018-12-05 22:00:00,0.0967741935483871,0.41935483870967744,0.0967741935483871,0.12903225806451613,0.25806451612903225
2018-12-05 23:00:00,0.1111111111111111,0.5185185185185185,0.1111111111111111,0.07407407407407407,0.18518518518518517
2018-12-06 00:00:00,0.06382978723404255,0.7446808510638298,0.0425531914893617,0.06382978723404255,0.0851063829787234
2018-12-06 01:00:00,0.109375,0.5,0.125,0.21875,0.046875
2018-12-06 02:00:00,0.2459016393442623,0.5081967213114754,0.09836065573770492,0.11475409836065574,0.03278688524590164
2018-12-06 03:00:00,0.7253521126760564,0.19014084507042253,0.014084507042253521,0.02112676056338028,0.04929577464788732
2018-12-06 10:00:00,0.6304347826086957,0.2608695652173913,,,0.10869565217391304
2018-12-06 11:00:00,0.6074074074074074,0.26666666666666666,0.022222222222222223,0.037037037037037035,0.06666666666666667
2018-12-06 12:00:00,0.6451612903225806,0.22580645161290322,0.03225806451612903,0.03225806451612903,0.06451612903225806
2018-12-06 13:00:00,0.5849056603773585,0.2641509433962264,0.04716981132075472,0.0660377358490566,0.03773584905660377
2018-12-06 14:00:00,0.4090909090909091,0.3090909090909091,0.03636363636363636,0.06363636363636363,0.18181818181818182
2018-12-06 15:00:00,0.4888888888888889,0.15555555555555556,0.011111111111111112,0.1,0.24444444444444444
2018-12-06 16:00:00,0.24242424242424243,0.16666666666666666,0.007575757575757576,0.030303030303030304,0.553030303030303
2018-12-06 17:00:00,0.16292134831460675,0.0898876404494382,0.02247191011235955,0.016853932584269662,0.7078651685393258
2018-12-06 18:00:00,0.145985401459854,0.1678832116788321,0.0364963503649635,0.043795620437956206,0.6058394160583942
2018-12-06 19:00:00,0.2391304347826087,0.16304347826086957,0.021739130434782608,0.05434782608695652,0.5217391304347826
2018-12-06 20:00:00,0.30952380952380953,0.13095238095238096,0.047619047619047616,,0.5119047619047619
2018-12-06 21:00:00,0.21794871794871795,0.16666666666666666,0.10256410256410256,0.07692307692307693,0.4358974358974359
2018-12-06 22:00:00,0.25,0.13157894736842105,0.18421052631578946,0.05263157894736842,0.3815789473684211
2018-12-06 23:00:00,0.17391304347826086,0.07608695652173914,0.06521739130434782,0.03260869565217391,0.6521739130434783
2018-12-07 16:00:00,,0.3684210526315789,0.10526315789473684,,0.5263157894736842
2018-12-07 17:00:00,0.12903225806451613,0.25806451612903225,0.06451612903225806,0.0967741935483871,0.45161290322580644
2018-12-07 18:00:00,0.15555555555555556,0.13333333333333333,0.2,0.2222222222222222,0.28888888888888886
2018-12-07 19:00:00,0.136986301369863,0.0958904109589041,0.1780821917808219,0.4383561643835616,0.1506849315068493
2018-12-07 20:00:00,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.5384615384615384,0.19230769230769232
2018-12-07 21:00:00,,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.25
2018-12-08 00:00:00,0.06896551724137931,0.3448275862068966,0.06896551724137931,0.3793103448275862,0.13793103448275862
2018-12-08 01:00:00,0.031746031746031744,0.1746031746031746,0.07936507936507936,0.6349206349206349,0.07936507936507936
2018-12-08 02:00:00,,0.275,0.1,0.475,0.15
2018-12-08 03:00:00,0.045454545454545456,0.5,,0.36363636363636365,0.09090909090909091
2018-12-08 04:00:00,0.058823529411764705,0.4117647058823529,0.058823529411764705,0.4117647058823529,0.058823529411764705
2018-12-08 05:00:00,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.08333333333333333
2018-12-08 06:00:00,0.25,0.25,,0.125,0.375
2018-12-08 07:00:00,,0.3333333333333333,0.16666666666666666,0.5,
2018-12-08 08:00:00,,0.4,,0.2,0.4
2018-12-08 09:00:00,,,0.2,0.4,0.4
2018-12-08 10:00:00,,0.375,,0.1875,0.4375
2018-12-08 11:00:00,0.25,0.25,0.125,0.375,
2018-12-08 12:00:00,0.08695652173913043,0.2608695652173913,0.2608695652173913,0.34782608695652173,0.043478260869565216
2018-12-08 13:00:00,0.16,0.28,0.04,0.44,0.08
2018-12-08 14:00:00,0.13043478260869565,0.43478260869565216,0.17391304347826086,0.21739130434782608,0.043478260869565216
2018-12-08 15:00:00,0.1,0.125,0.15,0.575,0.05
2018-12-08 16:00:00,0.058823529411764705,0.23529411764705882,0.029411764705882353,0.5,0.17647058823529413
2018-12-08 17:00:00,0.2982456140350877,0.17543859649122806,0.10526315789473684,0.3333333333333333,0.08771929824561403
2018-12-08 18:00:00,0.17073170731707318,0.24390243902439024,0.14634146341463414,0.36585365853658536,0.07317073170731707
2018-12-08 19:00:00,0.17647058823529413,0.3137254901960784,0.09803921568627451,0.35294117647058826,0.058823529411764705
2018-12-08 20:00:00,0.11627906976744186,0.3023255813953488,0.023255813953488372,0.46511627906976744,0.09302325581395349
2018-12-08 21:00:00,0.15517241379310345,0.46551724137931033,0.05172413793103448,0.27586206896551724,0.05172413793103448
